=============  Error  =====================
Severity	Code	Description	Project	File	Line	Suppression State
Warning	C4514	'Gdiplus::Font::Clone': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	172	
Warning	C4514	'Gdiplus::Font::~Font': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	182	
Warning	C4514	'Gdiplus::Font::IsAvailable': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	190	
Warning	C4514	'Gdiplus::Font::GetFamily': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	196	
Warning	C4514	'Gdiplus::Font::GetStyle': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	210	
Warning	C4514	'Gdiplus::Font::GetSize': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	220	
Warning	C4514	'Gdiplus::Font::GetUnit': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	228	
Warning	C4514	'Gdiplus::Font::GetHeight': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	236	
Warning	C4514	'Gdiplus::Font::GetHeight': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	249	
Warning	C4514	'Gdiplus::Font::GetLastStatus': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusFont.h	271	
Warning	C4514	'Gdiplus::Image::FromFile': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	72	
Warning	C4514	'Gdiplus::Image::FromStream': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	84	
Warning	C4514	'Gdiplus::Image::GetEncoderParameterListSize': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	112	
Warning	C4514	'Gdiplus::Image::GetEncoderParameterList': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	125	
Warning	C4514	'Gdiplus::Image::SaveAdd': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	164	
Warning	C4514	'Gdiplus::Image::SaveAdd': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	173	
Warning	C4514	'Gdiplus::Image::GetType': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	189	
Warning	C4514	'Gdiplus::Image::GetPhysicalDimension': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	199	
Warning	C4514	'Gdiplus::Image::GetBounds': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	221	
Warning	C4514	'Gdiplus::Image::GetHorizontalResolution': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	251	
Warning	C4514	'Gdiplus::Image::GetVerticalResolution': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	261	
Warning	C4514	'Gdiplus::Image::GetFlags': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	271	
Warning	C4514	'Gdiplus::Image::GetRawFormat': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	281	
Warning	C4514	'Gdiplus::Image::SetPalette': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	316	
Warning	C4514	'Gdiplus::Image::GetThumbnailImage': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	324	
Warning	C4514	'Gdiplus::Image::GetFrameDimensionsCount': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	349	
Warning	C4514	'Gdiplus::Image::GetFrameDimensionsList': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	360	
Warning	C4514	'Gdiplus::Image::GetFrameCount': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	371	
Warning	C4514	'Gdiplus::Image::SelectActiveFrame': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	384	
Warning	C4514	'Gdiplus::Image::RotateFlip': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	395	
Warning	C4514	'Gdiplus::Image::GetPropertyCount': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	404	
Warning	C4514	'Gdiplus::Image::GetPropertyIdList': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	415	
Warning	C4514	'Gdiplus::Image::GetPropertyItemSize': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	425	
Warning	C4514	'Gdiplus::Image::GetPropertyItem': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	439	
Warning	C4514	'Gdiplus::Image::GetPropertySize': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	450	
Warning	C4514	'Gdiplus::Image::GetAllPropertyItems': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	461	
Warning	C4514	'Gdiplus::Image::RemovePropertyItem': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	478	
Warning	C4514	'Gdiplus::Image::SetPropertyItem': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	486	
Warning	C4514	'Gdiplus::Bitmap::Bitmap': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	603	
Warning	C4514	'Gdiplus::Bitmap::Bitmap': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	622	
Warning	C4514	'Gdiplus::Bitmap::FromFile': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	707	
Warning	C4514	'Gdiplus::Bitmap::FromStream': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	719	
Warning	C4514	'Gdiplus::Bitmap::FromDirectDrawSurface7': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	731	
Warning	C4514	'Gdiplus::Bitmap::FromBITMAPINFO': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	739	
Warning	C4514	'Gdiplus::Bitmap::FromHBITMAP': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	747	
Warning	C4514	'Gdiplus::Bitmap::FromHICON': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	756	
Warning	C4514	'Gdiplus::Bitmap::FromResource': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	764	
Warning	C4514	'Gdiplus::Bitmap::GetHBITMAP': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	772	
Warning	C4514	'Gdiplus::Bitmap::GetHICON': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	784	
Warning	C4514	'Gdiplus::Bitmap::Clone': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	794	
Warning	C4514	'Gdiplus::Bitmap::Clone': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	837	
Warning	C4514	'Gdiplus::Bitmap::GetPixel': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	913	
Warning	C4514	'Gdiplus::Bitmap::SetPixel': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	934	
Warning	C4514	'Gdiplus::Bitmap::SetResolution': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Windows Kits\10\Include\10.0.19041.0\um\GdiplusBitmap.h	1120	
Warning	C4514	'ATL::CImage::ReleaseGDIPlus': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	454	
Warning	C4514	'ATL::CImageDC::CImageDC': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	524	
Warning	C4514	'ATL::CImageDC::~CImageDC': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	534	
Warning	C4514	'ATL::CImageDC::operator HDC': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	539	
Warning	C4514	'ATL::CImage::CImage': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	670	
Warning	C4514	'ATL::CImage::operator HBITMAP': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	694	
Warning	C4514	'ATL::CImage::AlphaBlend': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	699	
Warning	C4514	'ATL::CImage::AlphaBlend': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	710	
Warning	C4514	'ATL::CImage::AlphaBlend': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	758	
Warning	C4514	'ATL::CImage::BitBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	782	
Warning	C4514	'ATL::CImage::BitBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	791	
Warning	C4514	'ATL::CImage::BitBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	822	
Warning	C4514	'ATL::CImage::Draw': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	942	
Warning	C4514	'ATL::CImage::Draw': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	951	
Warning	C4514	'ATL::CImage::Draw': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	961	
Warning	C4514	'ATL::CImage::Draw': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	968	
Warning	C4514	'ATL::CImage::Draw': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	976	
Warning	C4514	'ATL::CImage::Draw': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1035	
Warning	C4514	'ATL::CImage::GetBits': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1060	
Warning	C4514	'ATL::CImage::GetBPP': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1076	
Warning	C4514	'ATL::CImage::GetColorTable': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1083	
Warning	C4514	'ATL::CImage::GetImporterFilterString': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1199	
Warning	C4514	'ATL::CImage::GetExporterFilterString': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1235	
Warning	C4514	'ATL::CImage::GetPixel': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1301	
Warning	C4514	'ATL::CImage::GetPixelAddress': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1318	
Warning	C4514	'ATL::CImage::GetPixelAddress': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1330	
Warning	C4514	'ATL::CImage::GetTransparentColor': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1342	
Warning	C4514	'ATL::CImage::IsNull': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1370	
Warning	C4514	'ATL::CImage::Load': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1375	
Warning	C4514	'ATL::CImage::Load': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1391	
Warning	C4514	'ATL::CImage::LoadFromResource': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1502	
Warning	C4514	'ATL::CImage::MaskBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1537	
Warning	C4514	'ATL::CImage::MaskBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1550	
Warning	C4514	'ATL::CImage::MaskBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1561	
Warning	C4514	'ATL::CImage::PlgBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1595	
Warning	C4514	'ATL::CImage::PlgBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1607	
Warning	C4514	'ATL::CImage::Save': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1675	
Warning	C4514	'ATL::CImage::Save': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1735	
Warning	C4514	'ATL::CImage::SetPixelIndexed': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1842	
Warning	C4514	'ATL::CImage::SetPixelRGB': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1850	
Warning	C4514	'ATL::CImage::SetHasAlphaChannel': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1860	
Warning	C4514	'ATL::CImage::SetTransparentColor': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1865	
Warning	C4514	'ATL::CImage::SetTransparentColor': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1880	
Warning	C4514	'ATL::CImage::StretchBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1890	
Warning	C4514	'ATL::CImage::StretchBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1902	
Warning	C4514	'ATL::CImage::StretchBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1937	
Warning	C4514	'ATL::CImage::TransparentBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	1960	
Warning	C4514	'ATL::CImage::TransparentBlt': unreferenced inline function has been removed	CreateDB	C:\Program Files (x86)\Microsoft Visual Studio\2019\Enterprise\VC\Tools\MSVC\14.29.30133\atlmfc\include\atlimage.h	2000	
Warning	C4514	'Dundas::CResourceLeakSpy::CResourceLeakSpy': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\trace_mem.h	33	
Warning	C4514	'Dundas::CResourceLeakSpy::~CResourceLeakSpy': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\trace_mem.h	34	
Warning	C4514	'Dundas::CResourceLeakSpy::Start': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\trace_mem.h	36	
Warning	C4514	'Dundas::CResourceLeakSpy::End': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\trace_mem.h	37	
Warning	C4514	'Dundas::CResourceLeakSpy::CResourceLeakSpy': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\trace_mem.h	51	
Warning	C4514	'Dundas::CResourceLeakSpy::operator =': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\trace_mem.h	52	
Warning	C4514	'COXEdit::GetReadOnlyFontColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	174	
Warning	C4514	'COXEdit::SetReadOnlyFontColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	179	
Warning	C4514	'COXEdit::GetReadOnlyBkColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	184	
Warning	C4514	'COXEdit::SetReadOnlyBkColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	189	
Warning	C4514	'COXEdit::GetTextColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	224	
Warning	C4514	'COXEdit::GetBkColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	237	
Warning	C4514	'COXEdit::GetToolTipText': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	252	
Warning	C4514	'COXEdit::GetToolTip': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	258	
Warning	C4514	'COXEdit::GetMask': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	281	
Warning	C4514	'COXEdit::GetHighlightOnSetFocus': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	381	
Warning	C4514	'COXEdit::SetCanDirty': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	388	
Warning	C4514	'COXEdit::GetCanDirty': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	395	
Warning	C4514	'COXEdit::GetCurrencySymbol': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	405	
Warning	C4514	'COXEdit::IsInitialized': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	558	
Warning	C4514	'COXNumericEdit::GetZeroDefault': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	631	
Warning	C4514	'COXNumericEdit::GetGroupSeparator': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	646	
Warning	C4514	'COXNumericEdit::GetGroupLength': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	664	
Warning	C4514	'COXNumericEdit::GetDecimalSeparator': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	676	
Warning	C4514	'COXNumericEdit::GetShowLeadingZero': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	691	
Warning	C4514	'COXNumericEdit::GetFractionalDigitCount': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	704	
Warning	C4514	'COXNumericEdit::GetDecimalDigitCount': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	721	
Warning	C4514	'COXNumericEdit::GetPositiveFormat': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	744	
Warning	C4514	'COXNumericEdit::GetNegativeFormat': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	764	
Warning	C4514	'COXNumericEdit::GetNegativeTextColor': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	782	
Warning	C4514	'COXNumericEdit::GetValue': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	788	
Warning	C4514	'COXNumericEdit::IsNegativeValue': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	801	
Warning	C4514	'COXNumericEdit::SetForceToUsePeriod': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	811	
Warning	C4514	'COXNumericEdit::GetForceToUsePeriod': unreferenced inline function has been removed	CreateDB	C:\TFS\Denali\Code\Dev\_VC7DENALICLIENT\DundasInclude\OXEdit.h	821	
